Fecha,ID del producto,Nombre del producto, Nombre completo del producto,Marca del producto,Categoría,Subcategoría,Etiquetas,Precio unitario del producto,Unidades Vendidas
20200220,7702014626810,Salsa San Jorge Ají Piquetasco ,Salsa San Jorge Ají Piquetasco x 60 cc,SAN JORGE,Supermercado,Despensa,Salsas y vinagres,1950,1
20200220,7702014626926,Salsa San Jorge ajo listo ,Salsa San Jorge ajo listo x 110 g,SAN JORGE,Supermercado,Despensa,Salsas y vinagres,2990,1
20200220,7702014627169,Salsa San Jorge B.B.Q. ,Salsa San Jorge B.B.Q. x 400 g.,SAN JORGE,Supermercado,Despensa,Salsas y vinagres,6390,1
20200220,7702014627138,Salsa San Jorge B.B.Q. Doypack ,Salsa San Jorge B.B.Q. Doypack x 200 g.,SAN JORGE,Supermercado,Despensa,Salsas y vinagres,3690,1
20200220,7702014626605,Salsa San Jorge De Soya ,Salsa San Jorge De Soya x 155 cc,SAN JORGE,Supermercado,Despensa,Salsas y vinagres,4190,1
20200220,7702014626599,Salsa San Jorge Para Carnes ,Salsa San Jorge Para Carnes x 155 cc,SAN JORGE,Supermercado,Despensa,Salsas y vinagres,4090,1
20200220,7702014620443,Salsa San Jorge Rosada Doypack ,Salsa San Jorge Rosada Doypack x 380 g,SAN JORGE,Supermercado,Despensa,Salsas y vinagres,6590,1
20200220,7702014620412,Salsa San Jorge Rosada Doypack ,Salsa San Jorge Rosada Doypack x 200 g,SAN JORGE,Supermercado,Despensa,Salsas y vinagres,3990,1
20200220,7702014626711,Salsa San Jorge Sazonadora Negra ,Salsa San Jorge Sazonadora Negra x 155 g,SAN JORGE,Supermercado,Despensa,Salsas y vinagres,3690,1
20200220,7702014620504,Salsa San Jorge Tártara ,Salsa San Jorge Tártara x 200 g,SAN JORGE,Supermercado,Despensa,Salsas y vinagres,4390,1
20200220,7702097036087,Salsa Soya ,Salsa Soya x 180g La Constancia,LA CONSTANCIA,Supermercado,Despensa,Salsas y vinagres,5190,1
20200220,7707195934112,Salsa Soya Lite ,Salsa Soya Lite X 190Cm3 Sakurahana,SAKURAHANA,Supermercado,Despensa,Salsas y vinagres,3190,1
20200220,7707195934129,Salsa teriyaki Sakurahana ,Salsa teriyaki Sakurahana x 190 ml,SAKURAHANA,Supermercado,Despensa,Salsas y vinagres,3690,1
20200220,52100274621,Sazonador para Guacamole McCormick x 28g,Sazonador para Guacamole McCormick x 28g,MCCORMICK,Supermercado,Despensa,Salsas y vinagres,2872,1
20200220,7702714600219,Vinagre balsámico cebolla De la selva ,Vinagre balsámico cebolla De la selva x 375ml.,DE LA SELVA,Supermercado,Despensa,Salsas y vinagres,6790,1
20200220,7707195932439,Vinagre balsámico Sakurahana ,Vinagre balsámico Sakurahana x 200ml.,SAKURAHANA,Supermercado,Despensa,Salsas y vinagres,7790,1
20200220,7702714600189,Vinagre balsámico vino viejo De la selva ,Vinagre balsámico vino viejo De la selva x 375ml.,DE LA SELVA,Supermercado,Despensa,Salsas y vinagres,6790,1
20200220,7702714600271,Vinagre blanco De la selva ,Vinagre blanco De la selva x 500ml.,DE LA SELVA,Supermercado,Despensa,Salsas y vinagres,1990,1
20200220,7702714600301,Vinagre blanco de la selva ,Vinagre blanco de la selva x 1000 ml,DE LA SELVA,Supermercado,Despensa,Salsas y vinagres,3390,1
20200220,7702047001516,Vinagre blanco Fruco ,Vinagre blanco Fruco x 500 ml,FRUCO,Supermercado,Despensa,Salsas y vinagres,4490,1
20200220,7701018005058,Vinagre conlmansbot ,Vinagre conlmansbot x 500ml,COLMANS,Supermercado,Despensa,Salsas y vinagres,2790,1
20200220,7702047001578,Vinagre de frutas Fruco ,Vinagre de frutas Fruco x 500 ml,FRUCO,Supermercado,Despensa,Salsas y vinagres,4490,1
20200220,7705122001005,Vinagre frutas ,Vinagre frutas x 500 ml,REGIO,Supermercado,Despensa,Salsas y vinagres,2150,1
20200220,7591112015059,Vinagre Heinz blanco ,Vinagre Heinz blanco x 500 cm3,HEINZ,Supermercado,Despensa,Salsas y vinagres,4990,1
20200220,7702714600295,Vinagre manzana De la selva ,Vinagre manzana De la selva x 500ml.,DE LA SELVA,Supermercado,Despensa,Salsas y vinagres,1890,1
20200220,7703616129013,Vinagre Maxima blanco ,Vinagre Maxima blanco x 500ml,MAXIMA MP,Supermercado,Despensa,Salsas y vinagres,1650,1
20200220,7703616129020,Vinagre Maxima blanco ,Vinagre Maxima blanco x 1000ml,MAXIMA MP,Supermercado,Despensa,Salsas y vinagres,2990,1
20200220,7705122002361,Vinagre sabor a limón ,Vinagre sabor a limón x 500 ml,REGIO,Supermercado,Despensa,Salsas y vinagres,2150,1
20200220,7702889005192,Vinagreta aderezos frutal ,Vinagreta aderezos frutal x 265 g,ADEREZOS,Supermercado,Despensa,Salsas y vinagres,5990,1
20200220,7707195932811,Vinagreta balsámica Sakurahana ,Vinagreta balsámica Sakurahana x 215 g,SAKURAHANA,Supermercado,Despensa,Salsas y vinagres,6390,1
20200220,7707195932712,Vinagreta thai  Sakurahana ,Vinagreta thai  Sakurahana x 215 g,SAKURAHANA,Supermercado,Despensa,Salsas y vinagres,4090,1
20200220,7702807482012,Aromática Albahaca ,Aromática Albahaca x 20Bolsas Jaibel,JAIBEL,Supermercado,Despensa,"Té, infusiones e instantáneos",3390,1
20200220,7702746030190,Aromatica cidron hindu ,Aromatica cidron hindu x 18 g,HINDU,Supermercado,Despensa,"Té, infusiones e instantáneos",2990,1
20200220,7702746030152,Aromatica hierbabuena hindu ,Aromatica hierbabuena hindu x 32 g,HINDU,Supermercado,Despensa,"Té, infusiones e instantáneos",3090,1
20200220,7702746030213,Aromatica hindu anis ,Aromatica hindu anis x 20 und,HINDU,Supermercado,Despensa,"Té, infusiones e instantáneos",3190,1
20200220,7702746040021,Aromática hindú descanso natural bolsa ,Aromática hindú descanso natural bolsa x 20g,HINDU,Supermercado,Despensa,"Té, infusiones e instantáneos",6790,1
20200220,7702746030183,Aromática Hindú toronjil ,Aromática Hindú toronjil x 18 g,HINDU,Supermercado,Despensa,"Té, infusiones e instantáneos",3090,1
20200220,7702807482135,Aromática Jaibol S-Moltura Surtida,Aromática Jaibol S-Moltura Surtida,JAIBEL,Supermercado,Despensa,"Té, infusiones e instantáneos",3390,1
20200220,7702807482050,Aromática Limonaria ,Aromática Limonaria x 20Bolsas Jaibel x 15g,JAIBEL,Supermercado,Despensa,"Té, infusiones e instantáneos",3390,1
20200220,7702807482067,Aromática Manzanilla ,Aromática Manzanilla x 20Bolsas Jaibel,JAIBEL,Supermercado,Despensa,"Té, infusiones e instantáneos",3390,1
20200220,7702746030169,Aromatica manzanilla hindu ,Aromatica manzanilla hindu x 18 g,HINDU,Supermercado,Despensa,"Té, infusiones e instantáneos",3090,1
20200220,7702746120013,Aromática Ola frutal Hindú ,Aromática Ola frutal Hindú x 156 g x 12 und,HINDU,Supermercado,Despensa,"Té, infusiones e instantáneos",6590,1
20200220,7706482002718,Aromática oriental manzanilla y anís ,Aromática oriental manzanilla y anís x 15 g,ORIENTAL,Supermercado,Despensa,"Té, infusiones e instantáneos",3990,1
20200220,7702746030312,Aromatica surtidas hindu ,Aromatica surtidas hindu x 18 g,HINDU,Supermercado,Despensa,"Té, infusiones e instantáneos",4990,1
20200220,7702807482081,Aromática Toronjil ,Aromática Toronjil x 20 Bolsa Jaibel,JAIBEL,Supermercado,Despensa,"Té, infusiones e instantáneos",3390,1
20200220,7706482002985,Infusión para la noche oriental ,Infusión para la noche oriental x 20 und x 20 g c-u,ORIENTAL,Supermercado,Despensa,"Té, infusiones e instantáneos",3990,1
20200220,7622210108586,Instantáneo Clight Maracuyá ,Instantáneo Clight Maracuyá x 8g,CLIGHT,Supermercado,Despensa,"Té, infusiones e instantáneos",1450,1
20200220,7622210108395,Instantáneo Clight Naranja ,Instantáneo Clight Naranja x 7g,CLIGHT,Supermercado,Despensa,"Té, infusiones e instantáneos",1450,1
20200220,7622210156211,Instantáneo Clight tripack surtido ,Instantáneo Clight tripack surtido x 8g c-u precio especial,CLIGHT,Supermercado,Despensa,"Té, infusiones e instantáneos",4090,1
20200220,7702354025205,Instantáneo Frutiño de Salpicón ,Instantáneo Frutiño de Salpicón x 66 g,FRUTINO,Supermercado,Despensa,"Té, infusiones e instantáneos",1790,1
20200220,7702354946302,Instantaneo Sabiya Naranja ,Instantaneo Sabiya Naranja x 4.5 litros,SABIYA,Supermercado,Despensa,"Té, infusiones e instantáneos",6590,1
20200220,7702354946173,Instantaneo Sabiya Original 1.5 litros,Instantaneo Sabiya Original 1.5 litros,SABIYA,Supermercado,Despensa,"Té, infusiones e instantáneos",790000,1
20200220,7702354946319,Instantaneo Sabiya Original 4.5 litros,Instantaneo Sabiya Original 4.5 litros,SABIYA,Supermercado,Despensa,"Té, infusiones e instantáneos",6590,1
20200220,7702354944780,Mezcla Frutiño frutos rojos polvo ,Mezcla Frutiño frutos rojos polvo x 18g,FRUTINO,Supermercado,Despensa,"Té, infusiones e instantáneos",500000,1
20200220,7702354946142,Mezcla Frutiño limonada coco ,Mezcla Frutiño limonada coco x 18g,FRUTINO,Supermercado,Despensa,"Té, infusiones e instantáneos",500000,1
20200220,7702746040045,Mezcla hierbas aromáticas Hindú mujer ,Mezcla hierbas aromáticas Hindú mujer x 20 und x 20 g,HINDU,Supermercado,Despensa,"Té, infusiones e instantáneos",6790,1
20200220,7702746036017,Mezcla manzanilla miel jengibre Hindu ,Mezcla manzanilla miel jengibre Hindu x 20 und x 18 g,HINDU,Supermercado,Despensa,"Té, infusiones e instantáneos",6390,1
20200220,7702354946111,Mezcla Suntea te frio manzana verde polvo ,Mezcla Suntea te frio manzana verde polvo x 266g,SUNTEA,Supermercado,Despensa,"Té, infusiones e instantáneos",6590,1
20200220,7702354945800,Mezcla Suntea té frio manzana verde polvo ,Mezcla Suntea té frio manzana verde polvo x 25g,SUNTEA,Supermercado,Despensa,"Té, infusiones e instantáneos",990000,1
20200220,7702354939748,mezcla Suntea te frutos rojos polvo ,mezcla Suntea te frutos rojos polvo x 25 g,SUNTEA,Supermercado,Despensa,"Té, infusiones e instantáneos",1090,1
20200220,7702354941277,Mezcla te en polvo limon Suntea ,Mezcla te en polvo limon Suntea x 25 g,SUNTEA,Supermercado,Despensa,"Té, infusiones e instantáneos",1090,1
20200220,7702354941260,Mezcla te Suntea polvo durazno ,Mezcla te Suntea polvo durazno x 25 g,SUNTEA,Supermercado,Despensa,"Té, infusiones e instantáneos",1090,1
20200220,7702354026882,Naranya ,Naranya x 3Lts,NARANYA,Supermercado,Despensa,"Té, infusiones e instantáneos",3890,1
20200220,7702746010123,Té Hindu ,Té Hindu x 12und x 19.2g,HINDU,Supermercado,Despensa,"Té, infusiones e instantáneos",3290,1
20200220,7702746010253,Té hindu caja ,Té hindu caja x 25 bolsas,HINDU,Supermercado,Despensa,"Té, infusiones e instantáneos",5990,1
20200220,7801810712663,Te Lipton yellow label caja ,Te Lipton yellow label caja x 20 bolsas,LIPTON,Supermercado,Despensa,"Té, infusiones e instantáneos",6790,1
20200220,7702090042740,Té liquido granberry Mr Tea ,Té liquido granberry Mr Tea x 500ml,MR TEA,Supermercado,Despensa,"Té, infusiones e instantáneos",1990,1
20200220,7702001082131,Arequipe Alpina ,Arequipe Alpina x 500g Alpina,ALPINA,Supermercado,Dulces y postres,Arequipe,9190,1
20200220,665106040055,Arequipe colanta ,Arequipe colanta x 500g,COLANTA,Supermercado,Dulces y postres,Arequipe,6390,1
20200220,665106040109,Arequipe colanta ,Arequipe colanta x 250g,COLANTA,Supermercado,Dulces y postres,Arequipe,4490,1
20200220,665106040208,Arequipe colanta ,Arequipe colanta x 300g caja x 6und colanta,COLANTA,Supermercado,Dulces y postres,Arequipe,5990,1
20200220,665106040536,Arequipe colanta doy pack ,Arequipe colanta doy pack x 250 g,COLANTA,Supermercado,Dulces y postres,Arequipe,3990,1
20200220,7707197521501,Arequipe de Antaño tradicional ,Arequipe de Antaño tradicional x 500 g,ANTANO,Supermercado,Dulces y postres,Arequipe,8590,1
20200220,7704872008296,Arequipe Dulces Del Valle stevia ,Arequipe Dulces Del Valle stevia x 210 g,DULCES DEL VALLE,Supermercado,Dulces y postres,Arequipe,7590,1
20200220,7702097055712,Arequipe Muuu leche deslactosada ,Arequipe Muuu leche deslactosada x 12 und x 15g c-u,MUUU,Supermercado,Dulces y postres,Arequipe,4690,1
20200220,7702001081103,Arequipito ,Arequipito x 50g x 10und,AREQUIPITO,Supermercado,Dulces y postres,Arequipe,11590,1
20200220,7791875000013,Alfajores Havanna Dulce de Leche Mixto ,Alfajores Havanna Dulce de Leche Mixto x 6und x 306gr,HAVANNA,Supermercado,Dulces y postres,Chocolatería,23192,1
20200220,7702117008193,Almendra francesa Italo ,Almendra francesa Italo x 135g,ITALO,Supermercado,Dulces y postres,Chocolatería,6190,1
20200220,7702117011339,Almendras cubiertas con chocolate ,Almendras cubiertas con chocolate x 80g,MERCI,Supermercado,Dulces y postres,Chocolatería,6590,1
20200220,7702011002181,Choco Break Rellenos Surtidos Tradicional ,Choco Break Rellenos Surtidos Tradicional x 275g,CHOCO BREAK,Supermercado,Dulces y postres,Chocolatería,9190,1
20200220,7702011006929,Chocobreack Cookies ,Chocobreack Cookies X165G,CHOCO BREAK,Supermercado,Dulces y postres,Chocolatería,8590,1
20200220,7702007004540,Chocolate 53% Cacao Semioscuro Santander ,Chocolate 53% Cacao Semioscuro Santander x 70 g.,SANTANDER,Supermercado,Dulces y postres,Chocolatería,7590,1
20200220,7707316230406,Chocolate Cocoa Fusión arandano blanco barra ,Chocolate Cocoa Fusión arandano blanco barra x 60 g,COCOA FUSION,Supermercado,Dulces y postres,Chocolatería,5832,1
20200220,7707316230338,Chocolate cocoa Fusion mora acai orquídea ,Chocolate cocoa Fusion mora acai orquídea x 60 g,COCOA FUSION,Supermercado,Dulces y postres,Chocolatería,6232,1
20200220,7707316230260,Chocolate cocoa Fusion negro banano uraba ,Chocolate cocoa Fusion negro banano uraba x 60 g,COCOA FUSION,Supermercado,Dulces y postres,Chocolatería,6072,1
20200220,7707316230529,Chocolate cocoa Fusion negro tayrona barra ,Chocolate cocoa Fusion negro tayrona barra x 60 g,COCOA FUSION,Supermercado,Dulces y postres,Chocolatería,6552,1
20200220,7707316230253,Chocolate Cocoa Fusión oscuro coco tayrona ,Chocolate Cocoa Fusión oscuro coco tayrona x 60 g,COCOA FUSION,Supermercado,Dulces y postres,Chocolatería,5592,1
20200220,7707316230710,Chocolate Cocoa Fusión oscuro quimbaya ,Chocolate Cocoa Fusión oscuro quimbaya x 40 g,COCOA FUSION,Supermercado,Dulces y postres,Chocolatería,5592,1
20200220,7707316230581,Chocolate cocoa Fusion sin azucar calima barra ,Chocolate cocoa Fusion sin azucar calima barra x 60 g,COCOA FUSION,Supermercado,Dulces y postres,Chocolatería,8312,1
20200220,7706591102088,Chocolate estuche Nayarith ,Chocolate estuche Nayarith x 40 g,NAYARITH,Supermercado,Dulces y postres,Chocolatería,8990,1
20200220,7891008118353,Chocolate GAROTO surtido ,Chocolate GAROTO surtido x300g,GAROTO,Supermercado,Dulces y postres,Chocolatería,17590,1
20200220,7501024523788,Chocolate Hersheys galletas crema bites ,Chocolate Hersheys galletas crema bites x 43 g,HERSHEYS,Supermercado,Dulces y postres,Chocolatería,2990,1
20200220,34000110483,Chocolate Hersheys hugs leche ,Chocolate Hersheys hugs leche x 76 g,HERSHEYS,Supermercado,Dulces y postres,Chocolatería,8590,1
20200220,34000133185,Chocolate Hersheys kisses cookies creme ,Chocolate Hersheys kisses cookies creme x 76 g,HERSHEYS,Supermercado,Dulces y postres,Chocolatería,8590,1
20200220,7501024583003,Chocolate Hersheys kisses relleno caramelo ,Chocolate Hersheys kisses relleno caramelo x 120 g,HERSHEYS,Supermercado,Dulces y postres,Chocolatería,19590,1
20200220,7501024546190,Chocolate Hersheys kisses relleno trufa ,Chocolate Hersheys kisses relleno trufa x 120 g,HERSHEYS,Supermercado,Dulces y postres,Chocolatería,19590,1
20200220,7709700965840,Chocolate Josephine Belga oscuro almena flor sal ,Chocolate Josephine Belga oscuro almena flor sal x 100 g,JOSEPHINE,Supermercado,Dulces y postres,Chocolatería,14390,1
20200220,7709700965802,Chocolate Josephine Belga toque leche caramelo flor sal ,Chocolate Josephine Belga toque leche caramelo flor sal x 100 g,LINACOL,Supermercado,Dulces y postres,Chocolatería,14390,1
20200220,80177609,Chocolate Kinder barra ,Chocolate Kinder barra x 4 und x50g,KINDER,Supermercado,Dulces y postres,Chocolatería,2990,1
20200220,80741251,Chocolate kínder sorpresa niña ,Chocolate kínder sorpresa niña x 20g,KINDER,Supermercado,Dulces y postres,Chocolatería,4490,1
20200220,80135692,Chocolate Kinder sorpresa star wars ,Chocolate Kinder sorpresa star wars x 20g,KINDER,Supermercado,Dulces y postres,Chocolatería,4490,1
20200220,7708965796916,Chocolate Kinder sorpresa star wars ,Chocolate Kinder sorpresa star wars x 2und x 40g peso neto,KINDER,Supermercado,Dulces y postres,Chocolatería,8790,1
20200220,7610400068529,Chocolate lindt lindor cornet ,Chocolate lindt lindor cornet x 200 g,LINDT,Supermercado,Dulces y postres,Chocolatería,36990,1
20200220,7610400039796,Chocolate Lindt lindor milk trio ,Chocolate Lindt lindor milk trio x 37 g,LINDT,Supermercado,Dulces y postres,Chocolatería,7190,1
20200220,7708942182404,Chocolate Lok 40% cacao sin azúcar ,Chocolate Lok 40% cacao sin azúcar x 85 g,LOK,Supermercado,Dulces y postres,Chocolatería,8632,1
20200220,7709367544747,Chocolate Lok 58% cacao sin azúcar ,Chocolate Lok 58% cacao sin azúcar x 85 g,LOK,Supermercado,Dulces y postres,Chocolatería,8632,1
20200220,7709367544723,Chocolate Lok 70% cacao ,Chocolate Lok 70% cacao x 85 g,LOK,Supermercado,Dulces y postres,Chocolatería,7192,1
20200220,7709367544709,Chocolate Lok 85% cacao ,Chocolate Lok 85% cacao x 85 g,LOK,Supermercado,Dulces y postres,Chocolatería,9112,1
20200220,7702007056297,Chocolate Montblanc bombones surtidos ,Chocolate Montblanc bombones surtidos x 7 und x 94 g,MONTBLANC,Supermercado,Dulces y postres,Chocolatería,12990,1
20200220,7702007056273,Chocolate Montblanc bombones surtidos ,Chocolate Montblanc bombones surtidos x 12 und x 162 g,MONTBLANC,Supermercado,Dulces y postres,Chocolatería,20990,1
20200220,7702007056303,Chocolate Montblanc relleno almendra ,Chocolate Montblanc relleno almendra x 3 und x 39 g,MONTBLANC,Supermercado,Dulces y postres,Chocolatería,5190,1
20200220,7622210875068,Chocolate Oreo barra crujiente ,Chocolate Oreo barra crujiente x 20 g,OREO,Supermercado,Dulces y postres,Chocolatería,1390,1
20200220,7622210874580,Chocolate Oreo blanco crujiente ,Chocolate Oreo blanco crujiente x 20 g,OREO,Supermercado,Dulces y postres,Chocolatería,1390,1
20200220,40000514251,Chocolate snickers en barra ,Chocolate snickers en barra x 52.7g,SNICKERS,Supermercado,Dulces y postres,Chocolatería,2690,1
20200220,40000394129,Chocolate Snickers mantequilla maní barra ,Chocolate Snickers mantequilla maní barra x 50.5 g,SNICKERS,Supermercado,Dulces y postres,Chocolatería,3290,1
20200220,7610400010016,Chocolate suizo milk ,Chocolate suizo milk x 100 g,LINDT,Supermercado,Dulces y postres,Chocolatería,11990,1
20200220,7610400014649,Chocolate suizo milk Lindor singles ,Chocolate suizo milk Lindor singles x 100 g,LINDT,Supermercado,Dulces y postres,Chocolatería,14590,1
20200220,8410342006721,Chocolate Torras negro soja quinoa sin gluten ,Chocolate Torras negro soja quinoa sin gluten x 100 g,TORRAS,Supermercado,Dulces y postres,Chocolatería,16590,1
20200220,8410342004888,Chocolate Torras zero blanco fresas ,Chocolate Torras zero blanco fresas x125g,TORRAS,Supermercado,Dulces y postres,Chocolatería,16590,1
20200220,8410342004901,Chocolate torras zero negro coco ,Chocolate torras zero negro coco x125g,TORRAS,Supermercado,Dulces y postres,Chocolatería,16590,1
20200220,8410342004895,Chocolate torras zero negro naranja ,Chocolate torras zero negro naranja x125g,TORRAS,Supermercado,Dulces y postres,Chocolatería,16590,1
20200220,40000514206,Chocolate Twix barra ,Chocolate Twix barra x 50.7 g,TWIX,Supermercado,Dulces y postres,Chocolatería,3090,1
20200220,7709464191172,Chocolate Wakeup Choco Up ,Chocolate Wakeup Choco Up x 2 und x 40 g,WAKEUP,Supermercado,Dulces y postres,Chocolatería,4490,1
20200220,7702370006158,Chocolates Emilita surtidos ,Chocolates Emilita surtidos x 240 g,EMILITA,Supermercado,Dulces y postres,Chocolatería,32800,1
20200220,7702007057751,Chocolates Jumbo minis ,Chocolates Jumbo minis x 16 und x 288g,JUMBO,Supermercado,Dulces y postres,Chocolatería,9790,1
20200220,40000514480,Chocolates m&ms; ,Chocolates m&ms; x 47.9g,M&MS;,Supermercado,Dulces y postres,Chocolatería,3090,1
20200220,40000514510,Chocolates m&ms; maní ,Chocolates m&ms; maní x 49.3 g,M&MS;,Supermercado,Dulces y postres,Chocolatería,3090,1
20200220,7702370006110,Chocolates surtidos Emilita ,Chocolates surtidos Emilita x 60 g,EMILITA,Supermercado,Dulces y postres,Chocolatería,9420,1
20200220,8003535023218,Chocolates Witors blanco corazón relleno ,Chocolates Witors blanco corazón relleno x 250 g,WITORS,Supermercado,Dulces y postres,Chocolatería,11192,1
20200220,8003535022778,Chocolates Witors piramide ,Chocolates Witors piramide x 300 g,WITORS,Supermercado,Dulces y postres,Chocolatería,15992,1
20200220,8003535026578,Chocolates Witors selección clásica ,Chocolates Witors selección clásica x 1 kg,WITORS,Supermercado,Dulces y postres,Chocolatería,33592,1
20200220,7702007042290,Chocolatina Cookies and Cream ,Chocolatina Cookies and Cream x 2und. x 100 g.,JET,Supermercado,Dulces y postres,Chocolatería,4390,1
20200220,7702007042276,Chocolatina Cookies and Cream ,Chocolatina Cookies and Cream x 50 g.,JET,Supermercado,Dulces y postres,Chocolatería,2350,1
20200220,7702007045468,Chocolatina Cookies and Cream ,Chocolatina Cookies and Cream x 132 g.,JET,Supermercado,Dulces y postres,Chocolatería,6390,1
20200220,7702007036923,Chocolatina Criju Jet ,Chocolatina Criju Jet x 12 und.x 132 g.,JET,Supermercado,Dulces y postres,Chocolatería,5190,1
20200220,34000239290,Chocolatina Hersheys Cookies N Creme ,Chocolatina Hersheys Cookies N Creme x 8und x 102g,HERSHEYS,Supermercado,Dulces y postres,Chocolatería,13990,1
20200220,7702007036749,Chocolatina Jet ,Chocolatina Jet x 12 und.x 144 g.,JET,Supermercado,Dulces y postres,Chocolatería,4990,1
20200220,7702007030112,Chocolatina Jet ,Chocolatina Jet x 288 g.,JET,Supermercado,Dulces y postres,Chocolatería,9790,1
20200220,7702007512557,Chocolatina Jumbo Maní ,Chocolatina Jumbo Maní x 240 g.,JUMBO,Supermercado,Dulces y postres,Chocolatería,10390,1
20200220,7702007212501,Chocolatina Jumbo Maní ,Chocolatina Jumbo Maní x 40 g.,JUMBO,Supermercado,Dulces y postres,Chocolatería,1850,1
20200220,7702007212402,Chocolatina Jumbo Maní ,Chocolatina Jumbo Maní x 100 g.,JUMBO,Supermercado,Dulces y postres,Chocolatería,4190,1
20200220,7702007037166,Chocolatina Jumbo Maní ,Chocolatina Jumbo Maní x 180 g.,JUMBO,Supermercado,Dulces y postres,Chocolatería,6590,1
20200220,7702007512458,Chocolatina Jumbo Maní 2 und. ,Chocolatina Jumbo Maní 2 und. x 100 g. c-u,JUMBO,Supermercado,Dulces y postres,Chocolatería,8590,1
20200220,7702007036916,Chocolatina Leche y Calcio Jet ,Chocolatina Leche y Calcio Jet x 12 und.x 132 g.,JET,Supermercado,Dulces y postres,Chocolatería,5990,1
20200220,7702007512151,Chocolatina Lyne Mini Jet ,Chocolatina Lyne Mini Jet x 24 und. x 216 g.,JET,Supermercado,Dulces y postres,Chocolatería,8990,1
20200220,7702007002683,Chocolatina Mini Jet ,Chocolatina Mini Jet x 144 g.,JET,Supermercado,Dulces y postres,Chocolatería,4490,1
20200220,7702007005592,Chocolatina Surtida jet ,Chocolatina Surtida jet x 144 g.,JET,Supermercado,Dulces y postres,Chocolatería,4490,1
20200220,7702117010707,Chupeta de chocolate italo ,Chupeta de chocolate italo x 70 g,ITALO,Supermercado,Dulces y postres,Chocolatería,3890,1
20200220,7702011021939,Crema con calcio Nucita ,Crema con calcio Nucita x 6 und x 84 g,NUCITA,Supermercado,Dulces y postres,Chocolatería,3490,1
20200220,7707200719321,Dulce Hersheys kisses galletas crema estuche ,Dulce Hersheys kisses galletas crema estuche x 115 g,HERSHEYS,Supermercado,Dulces y postres,Chocolatería,14590,1
20200220,7610400068505,Estuche chocolate Lindt milk ,Estuche chocolate Lindt milk x 200 g,LINDT,Supermercado,Dulces y postres,Chocolatería,36990,1
20200220,7706591101340,estuche Chocolates Nayarith ,estuche Chocolates Nayarith x 60 g,NAYARITH,Supermercado,Dulces y postres,Chocolatería,14990,1
20200220,7610400076869,Estuche chocolates rellenos Lindt lindor surtido ,Estuche chocolates rellenos Lindt lindor surtido x 300 g,LINDT,Supermercado,Dulces y postres,Chocolatería,63990,1
20200220,7610400067416,Estuche Corazón chocolate Lindor milk ,Estuche Corazón chocolate Lindor milk x 62 g,LINDT,Supermercado,Dulces y postres,Chocolatería,15590,1
20200220,7898024395072,Estuche corazón Ferrero rocher ,Estuche corazón Ferrero rocher x 100g,FERRERO ROCHER,Supermercado,Dulces y postres,Chocolatería,24590,1
20200220,7706591100862,Estuche dorado Nayarith ,Estuche dorado Nayarith x 150 g,NAYARITH,Supermercado,Dulces y postres,Chocolatería,28990,1
20200220,7610400082532,Estuche lindor cornet white ,Estuche lindor cornet white x 200 g,LINDT,Supermercado,Dulces y postres,Chocolatería,34990,1
20200220,7706591100817,Estuche truffa roja Nayarith ,Estuche truffa roja Nayarith x 125 g,NAYARITH,Supermercado,Dulces y postres,Chocolatería,26990,1
20200220,7613035509726,Galleta Kitkat ,Galleta Kitkat x 41.5g,KIT KAT,Supermercado,Dulces y postres,Chocolatería,3490,1
20200220,7702024007067,Galletas Dulces Nestlé Deditos sabor a Chocolate ,Galletas Dulces Nestlé Deditos sabor a Chocolate x 23 g.,NESTLE,Supermercado,Dulces y postres,Chocolatería,790000,1
20200220,8000500120675,Huevo Kinder sorpresa niña ,Huevo Kinder sorpresa niña x 2 und x 40 g,KINDER,Supermercado,Dulces y postres,Chocolatería,9390,1
20200220,80741244,Huevo Kinder sorpresa niño ,Huevo Kinder sorpresa niño x 20 g,KINDER,Supermercado,Dulces y postres,Chocolatería,4290,1
20200220,34000212101,Miniatura Hersheys Bolsa Mediana ,Miniatura Hersheys Bolsa Mediana x 150 g,HERSHEYS,Supermercado,Dulces y postres,Chocolatería,15990,1
20200220,7702117110438,Moneda de chocolate animada bolsa ,Moneda de chocolate animada bolsa x 125 gr,ITALO,Supermercado,Dulces y postres,Chocolatería,10990,1
20200220,34000032426,Nuggets Hersheys surtido fiesta bolsa ,Nuggets Hersheys surtido fiesta bolsa x 961 g,HERSHEYS,Supermercado,Dulces y postres,Chocolatería,75990,1
20200220,40000422068,Barra de Chocolate Milky Way con turron y arequipe ,Barra de Chocolate Milky Way con turron y arequipe x 52.2 g.,MILKYWAY,Supermercado,Dulces y postres,Chocolatería,3090,1
20200220,7622210879547,Barra Oreo cremosa ,Barra Oreo cremosa x 41 g,OREO,Supermercado,Dulces y postres,Chocolatería,2290,1
20200220,34000312450,Syrup chocolate Hersheys ,Syrup chocolate Hersheys x 2 und x 1.36 kg c-u,HERSHEYS,Supermercado,Dulces y postres,Chocolatería,45990,1
20200220,4000411016221,Tableta Chocolate Amargo Karina ,Tableta Chocolate Amargo Karina X 100g,KARINA,Supermercado,Dulces y postres,Chocolatería,3992,1
